,attacking argument,attacked argument,support,attack,neutral
3003,12,15,3.395056751287484e-07,9.533179763820954e-06,0.9999901056289672
3004,12,16,0.00014554760127794,0.5237690806388855,0.476085364818573
3005,12,17,0.011331848800182344,0.6717764139175415,0.3168917298316956
3006,12,18,0.00021763512631878257,0.9322749376296996,0.06750749796628952
3007,12,19,5.262688418383731e-08,2.8920729164383367e-05,0.9999710321426392
3008,12,20,1.4465954336628783e-05,0.004605512134730816,0.9953800439834596
3009,12,21,0.021251628175377846,0.6767441630363464,0.30200427770614624
3010,12,22,0.0037083802744746213,0.2867178022861481,0.7095738053321838
3011,12,23,0.002536035841330886,0.872979998588562,0.12448394298553468
3012,12,24,0.3916548192501068,0.08541816473007202,0.5229270458221436
3013,12,25,0.17011767625808716,0.1658497005701065,0.6640326380729675
3014,12,26,0.00016700015112292022,0.21035008132457733,0.7894828915596008
3015,12,27,0.03856423497200012,0.02870290912687778,0.932732880115509
3016,12,28,0.5986712574958801,0.3593944013118744,0.04193434491753578
3017,12,29,3.100648806719092e-14,4.030122013887194e-08,1.0
3018,12,30,0.0035314441192895174,0.0009353826171718537,0.9955331087112428
3019,12,31,3.395069825273822e-07,9.533188858767971e-06,0.9999901056289672
3020,12,32,0.00014554710651282218,0.5237693190574646,0.4760851263999939
3021,12,33,0.011331840418279173,0.6717761754989624,0.31689199805259705
3022,12,34,0.00021763533004559577,0.9322749376296996,0.06750752031803131
3023,12,35,0.0009752906626090408,0.12585127353668213,0.8731734752655029
3024,12,36,0.0038228484336286783,0.2898640036582947,0.7063130736351013
3025,12,37,0.002536044223234057,0.8729803562164307,0.1244835928082466
3026,12,38,0.3916549384593964,0.08541815727949142,0.5229268670082092
3027,12,39,0.1701175421476364,0.16584964096546173,0.6640327572822571
3028,12,40,0.00016700022388249636,0.2103504538536072,0.7894825339317322
3029,12,41,0.03856425732374191,0.028702888637781143,0.932732880115509
3030,12,42,0.5986713171005249,0.35939428210258484,0.04193434119224548
3031,12,43,3.1006606651803534e-14,4.0301145531884686e-08,1.0
3032,12,44,0.003531450871378184,0.0009353830828331412,0.9955331087112428
3033,12,45,3.3950601618926157e-07,9.533161573926918e-06,0.9999901056289672
3034,12,46,0.00014554757217410952,0.5237689614295961,0.4760854542255402
3035,12,47,0.011331856250762941,0.6717758774757385,0.3168922662734985
3036,12,48,0.00021763470431324092,0.9322749376296996,0.06750741600990295
3037,12,49,6.014807513565757e-05,0.0273007582873106,0.9726391434669496
3038,13,1,0.9943687319755554,0.005565089639276265,6.613729055970907e-05
3039,13,2,0.5461932420730591,0.0008813951280899346,0.4529254138469696
3040,13,3,0.9960461258888244,0.003933212719857693,2.0604440578608774e-05
3041,13,4,0.3321538269519806,0.00019696270464919508,0.6676492094993591
3042,13,5,0.6943805813789368,0.2702680826187134,0.03535143658518791
3043,13,6,0.0006617032922804357,0.4184013903141022,0.5809369087219238
3044,13,7,3.295930218882859e-05,0.9996063113212584,0.0003607621183618903
3045,13,8,0.999853253364563,2.1506002667592843e-06,0.00014461626415140927
3046,13,9,0.9926571249961852,0.007189436350017786,0.00015342846745625138
3047,13,10,0.9410160183906556,0.0361769050359726,0.02280713990330696
3048,13,11,0.8812996745109558,0.00015630191774107516,0.11854399740695952
3049,13,12,0.9993990659713744,0.0002644712512847036,0.00033646266092546284
3050,13,13,0.9999988079071044,1.1006322075957088e-08,1.207567152050615e-06
3051,13,14,0.999785840511322,1.4863767161532593e-10,0.0002142232988262549
3052,13,15,0.9970744848251344,0.00030427804449573165,0.0026212865486741066
3053,13,16,0.8763977289199829,0.12340937554836273,0.00019294976664241403
3054,13,17,0.8665400743484497,0.13342207670211792,3.7760200939374045e-05
3055,13,18,1.8992996331235193e-07,0.9999997615814208,2.3720662767345854e-08
3056,13,19,0.9949605464935304,0.0048598465509712705,0.0001796152500901371
3057,13,20,0.3309730291366577,0.00019633182091638449,0.6688306927680969
3058,13,21,0.6943619251251221,0.2702851891517639,0.03535284101963043
3059,13,22,0.0006617030594497919,0.4184010028839111,0.5809373259544373
3060,13,23,3.295924034318887e-05,0.9996063113212584,0.00036076141986995935
3061,13,24,0.999853253364563,2.1506002667592843e-06,0.00014461626415140927
3062,13,25,0.9926571249961852,0.007189429365098476,0.0001534283219370991
3063,13,26,0.9410157799720764,0.03617698326706886,0.02280717901885509
3064,13,27,0.8812999129295349,0.000156301524839364,0.118543803691864
3065,13,28,0.9993990659713744,0.00026447151321917767,0.00033646219526417553
3066,13,29,0.9999988079071044,1.1006322075957088e-08,1.2075716995241235e-06
3067,13,30,0.999785840511322,1.4863796304886992e-10,0.0002142230950994417
3068,13,31,0.9970744848251344,0.00030427833553403616,0.0026212839875370264
3069,13,32,0.8763976097106934,0.12340942770242692,0.00019294937374070287
3070,13,33,0.8665403723716736,0.1334218680858612,3.7760211853310466e-05
3071,13,34,1.8992851380517095e-07,0.9999997615814208,2.3720572173147048e-08
3072,13,35,0.8685423731803894,0.11203213781118393,0.019425434991717342
3073,13,36,0.0006665426190011202,0.41547507047653204,0.5838583111763
3074,13,37,3.2957319490378716e-05,0.9996063113212584,0.00036075868410989637
3075,13,38,0.999853253364563,2.1505982203962053e-06,0.00014461598766501993
3076,13,39,0.9926571249961852,0.007189415860921145,0.0001534283219370991
3077,13,40,0.9410161972045898,0.03617674112319946,0.02280709519982338
3078,13,41,0.8812997937202454,0.00015630165580660105,0.11854393035173415
3079,13,42,0.9993990659713744,0.0002644709893502295,0.00033646266092546284
3080,13,43,0.9999988079071044,1.1006300759675014e-08,1.2075716995241235e-06
3081,13,44,0.999785840511322,1.4863767161532593e-10,0.0002142232988262549
3082,13,45,0.9970744848251344,0.0003042771713808179,0.0026212839875370264
3083,13,46,0.8763977289199829,0.12340939044952393,0.00019294976664241403
3084,13,47,0.8665405511856079,0.13342170417308807,3.7760150007670745e-05
3085,13,48,1.89929608040984e-07,0.9999997615814208,2.3720572173147048e-08
3086,13,49,0.2875487804412842,0.5522115230560303,0.16023974120616913
3087,14,1,0.334879994392395,0.5359783172607422,0.12914176285266876
3088,14,2,6.3209909058059566e-06,0.00037187640555202966,0.9996217489242554
3089,14,3,0.07943485677242279,0.03374997898936272,0.8868151307106018
3090,14,4,0.061735063791275024,0.0007101254886947572,0.9375548362731934
3091,14,5,0.5761556625366211,0.24922123551368716,0.17462308704853058
3092,14,6,0.00515782507136464,0.4895753264427185,0.5052669048309326
3093,14,7,0.002511642640456557,0.9956948757171632,0.0017934534698724747
3094,14,8,0.9148992896080016,0.03097518160939217,0.054125506430864334
3095,14,9,0.2600736916065216,0.6526103615760803,0.08731593936681747
3096,14,10,0.3812864720821381,0.2694404423236847,0.3492730557918549
3097,14,11,0.3645599782466888,0.051808938384056084,0.5836310982704163
3098,14,12,0.8772861361503601,0.03876693174242973,0.08394704014062881
3099,14,13,5.6756128685719895e-09,1.4296144996983616e-11,1.0
3100,14,14,0.999761402606964,3.411946636333596e-08,0.00023857604537624863
3101,14,15,0.011315568350255491,4.1481413063593216e-05,0.9886429905891418
3102,14,16,0.08467096090316772,0.6159091591835022,0.2994198203086853
3103,14,17,0.011273348703980446,0.9852633476257324,0.003463276429101825
3104,14,18,4.730866578483983e-07,0.999725878238678,0.00027367068105377257
3105,14,19,0.0019522939110174773,0.0002071250055450946,0.9978405237197876
3106,14,20,0.061807978898286826,0.0006927947397343813,0.937499225139618
3107,14,21,0.576149046421051,0.24922843277454376,0.17462249100208282
3108,14,22,0.0051578180864453324,0.4895755648612976,0.5052666664123535
3109,14,23,0.002511638915166259,0.9956948757171632,0.0017934517236426473
3110,14,24,0.9148992896080016,0.03097521699965,0.05412549525499344
3111,14,25,0.2600737512111664,0.652610182762146,0.08731604367494583
3112,14,26,0.3812865912914276,0.26944074034690857,0.3492726683616638
3113,14,27,0.3645592629909515,0.05180905014276505,0.583631694316864
3114,14,28,0.8772860169410706,0.03876696527004242,0.08394701033830643
3115,14,29,5.675602210430952e-09,1.4296172752559231e-11,1.0
3116,14,30,0.999761402606964,3.411946636333596e-08,0.00023857604537624863
3117,14,31,0.011315579526126385,4.148145308136009e-05,0.9886429905891418
3118,14,32,0.08467096835374832,0.6159093976020813,0.29941967129707336
3119,14,33,0.011273358948528768,0.9852633476257324,0.0034632862079888587
3120,14,34,4.7308395778600243e-07,0.999725878238678,0.00027366989525035024
3121,14,35,0.5815013647079468,0.1031367853283882,0.3153618276119232
3122,14,36,0.005154685117304325,0.4919987320899963,0.5028465390205383
3123,14,37,0.0025115825701504946,0.9956948757171632,0.0017934483475983145
3124,14,38,0.9148993492126464,0.03097514621913433,0.054125484079122536
3125,14,39,0.26007363200187683,0.6526105403900146,0.08731582015752792
3126,14,40,0.3812864422798157,0.2694407999515533,0.34927275776863104
3127,14,41,0.36455950140953053,0.05180900543928146,0.5836313962936401
3128,14,42,0.8772860169410706,0.03876689076423645,0.08394705504179001
3129,14,43,5.675602210430952e-09,1.4296172752559231e-11,1.0
3130,14,44,0.999761402606964,3.4119533864895863e-08,0.00023857649648562076
3131,14,45,0.011315568350255491,4.148137304582633e-05,0.9886429905891418
3132,14,46,0.08467081189155579,0.6159098148345947,0.2994193136692047
3133,14,47,0.011273348703980446,0.9852633476257324,0.003463282948359847
3134,14,48,4.73085776775406e-07,0.999725878238678,0.0002736704191192985
3135,14,49,0.04193779081106186,0.10158300399780272,0.8564791679382324
3136,15,1,0.2835322916507721,0.697967529296875,0.018500106409192085
3137,15,2,0.1312527060508728,0.006198399234563111,0.8625488877296448
3138,15,3,0.9660806655883788,0.031636126339435584,0.002283184789121151
3139,15,4,0.20683348178863525,0.012582739815115929,0.7805837988853455
3140,15,5,0.8714444637298584,0.11753030866384505,0.011025275103747843
3141,15,6,0.04499349370598793,0.22087161242961886,0.7341348528862
3142,15,7,0.008565736934542656,0.9900896549224854,0.001344607095234096
3143,15,8,0.998874008655548,0.00041263067396357656,0.0007133746985346079
3144,15,9,0.4968088269233704,0.4923118352890015,0.010879409499466421
3145,15,10,0.9547098875045776,0.03127062320709228,0.01401953399181366
3146,15,11,0.8928405046463013,0.005154527723789215,0.10200495272874832
3147,15,12,0.9972230195999146,0.001626360695809126,0.0011505901347845793
3148,15,13,0.0002196280402131379,0.00017780390044208616,0.9996026158332824
3149,15,14,0.9834327697753906,0.00023971518385224044,0.01632741466164589
3150,15,15,0.999961256980896,3.262920290580951e-05,6.020274213369702e-06
3151,15,16,0.4848762154579162,0.5061981678009033,0.008925598114728928
3152,15,17,0.6952553987503052,0.3031143248081207,0.0016302469884976745
3153,15,18,4.0923839605966355e-07,0.99999737739563,2.2881367840454914e-06
3154,15,19,0.9207469820976256,0.05274183675646782,0.0265111830085516
3155,15,20,0.20604805648326874,0.012573455460369587,0.7813785076141357
3156,15,21,0.8714084029197693,0.11756414920091628,0.011027343571186066
3157,15,22,0.04499363899230957,0.22087182104587555,0.7341345548629761
3158,15,23,0.008565733209252356,0.9900896549224854,0.0013446052325889466
3159,15,24,0.998874008655548,0.0004126314597669989,0.0007133740582503378
3160,15,25,0.4968093037605286,0.4923113286495209,0.010879416950047016
3161,15,26,0.9547098875045776,0.031270578503608704,0.014019514434039593
3162,15,27,0.8928405046463013,0.0051545328460633755,0.10200492292642592
3163,15,28,0.9972230195999146,0.001626360695809126,0.00115058955270797
3164,15,29,0.0002196284622186795,0.0001778040750650689,0.9996026158332824
3165,15,30,0.9834328889846802,0.0002397147472947836,0.016327401623129845
3166,15,31,0.999961256980896,3.2629232009639964e-05,6.020274213369702e-06
3167,15,32,0.4848763942718506,0.506197988986969,0.008925599977374077
3168,15,33,0.6952558159828186,0.3031139671802521,0.0016302465228363874
3169,15,34,4.0924192035163287e-07,0.99999737739563,2.2881499717186667e-06
3170,15,35,0.8484621644020081,0.1250491738319397,0.02648862637579441
3171,15,36,0.044926580041646964,0.22292287647724152,0.7321504950523376
3172,15,37,0.008564146235585213,0.9900912046432496,0.0013446374796330929
3173,15,38,0.998874008655548,0.00041263224557042116,0.0007133740582503378
3174,15,39,0.4968083500862122,0.4923122525215149,0.0108793955296278
3175,15,40,0.9547098875045776,0.03127061203122139,0.014019527472555636
3176,15,41,0.8928406238555908,0.0051545239984989175,0.10200481861829758
3177,15,42,0.9972230195999146,0.0016263645375147462,0.0011505907168611884
3178,15,43,0.00021962824393995106,0.00017780372581910342,0.9996026158332824
3179,15,44,0.9834327697753906,0.00023971471819095316,0.016327407211065292
3180,15,45,0.999961256980896,3.262929385527969e-05,6.0202796703379136e-06
3181,15,46,0.4848766028881073,0.5061978101730347,0.008925599977374077
3182,15,47,0.6952557563781738,0.3031139671802521,0.0016302446601912381
3183,15,48,4.092391918675276e-07,0.99999737739563,2.2881367840454914e-06
3184,15,49,0.5268423557281494,0.10485056042671204,0.3683071434497833
3185,16,1,0.5271346569061279,0.3363453149795532,0.13651995360851288
3186,16,2,0.0008973096264526248,0.002136616036295891,0.9969660639762878
3187,16,3,0.17036709189414978,0.04720453917980194,0.7824283838272095
3188,16,4,0.001478677149862051,0.0014230338856577873,0.9970983266830444
3189,16,5,0.7780743837356567,0.0163862444460392,0.2055393755435944
3190,16,6,0.00037497965968213975,0.0025092633441090584,0.9971157312393188
3191,16,7,0.2099861353635788,0.4851947724819183,0.3048190474510193
3192,16,8,0.9777987599372864,5.744682766817277e-06,0.02219546027481556
3193,16,9,0.452326774597168,0.43183302879333496,0.11584017425775528
3194,16,10,0.4569166600704193,0.0006223394884727894,0.5424609780311584
3195,16,11,0.09798838198184967,0.00357778393663466,0.8984338045120239
3196,16,12,0.5750197768211365,0.09062209725379944,0.3343581557273865
3197,16,13,6.716597278355608e-10,1.3707667889661934e-08,1.0
3198,16,14,0.16069240868091586,0.0006945946370251478,0.838612973690033
3199,16,15,0.013374562375247478,1.0033299076894764e-05,0.9866154193878174
3200,16,16,0.9689341187477112,0.028763283044099808,0.002302601234987378
3201,16,17,0.920088231563568,0.002466936130076647,0.0774449035525322
3202,16,18,0.0009603174985386431,0.9941628575325012,0.0048768389970064155
3203,16,19,0.0021291940938681364,0.0009606021922081707,0.996910274028778
3204,16,20,0.0014695922145619988,0.0014195769326761365,0.9971108436584472
3205,16,21,0.7780781984329224,0.01638885959982872,0.205532968044281
3206,16,22,0.00037497965968213975,0.0025092563591897488,0.9971157312393188
3207,16,23,0.209986075758934,0.4851950407028198,0.30481886863708496
3208,16,24,0.9777987599372864,5.74470459469012e-06,0.02219548262655735
3209,16,25,0.4523266851902008,0.4318331778049469,0.1158401370048523
3210,16,26,0.4569171667098999,0.0006223394302651286,0.5424604415893555
3211,16,27,0.09798838198184967,0.00357778393663466,0.8984338045120239
3212,16,28,0.5750196576118469,0.0906219407916069,0.3343583047389984
3213,16,29,6.716597278355608e-10,1.3707720292188695e-08,1.0
3214,16,30,0.16069239377975464,0.0006945946370251478,0.838612973690033
3215,16,31,0.01337458100169897,1.0033308171841783e-05,0.9866154193878174
3216,16,32,0.9689341187477112,0.02876325324177742,0.0023025968112051487
3217,16,33,0.9200882911682128,0.002466934034600854,0.07744481414556502
3218,16,34,0.0009603184298612176,0.9941628575325012,0.004876834340393543
3219,16,35,0.7025222182273865,0.010970859788358213,0.28650689125061035
3220,16,36,0.0003859432181343436,0.002551286481320858,0.9970627427101136
3221,16,37,0.20997881889343264,0.4852103590965271,0.3048107624053955
3222,16,38,0.9777987599372864,5.74470459469012e-06,0.02219546027481556
3223,16,39,0.4523268043994904,0.4318330883979797,0.1158401370048523
3224,16,40,0.4569171369075775,0.0006223397795110941,0.5424605011940002
3225,16,41,0.09798838198184967,0.00357778393663466,0.8984338045120239
3226,16,42,0.5750197172164917,0.09062203764915466,0.33435824513435364
3227,16,43,6.716622813485174e-10,1.3707720292188695e-08,1.0
3228,16,44,0.16069236397743225,0.0006945941131561996,0.8386130928993225
3229,16,45,0.013374605216085909,1.0033288162958344e-05,0.9866153001785278
3230,16,46,0.9689342379570008,0.028763195499777794,0.0023025949485599995
3231,16,47,0.920088231563568,0.002466932870447636,0.0774449035525322
3232,16,48,0.0009603211656212807,0.9941628575325012,0.0048768389970064155
3233,16,49,0.005001858808100224,0.0036713075824081898,0.991326868534088
3234,17,1,0.31234726309776306,0.2223201543092728,0.465332567691803
3235,17,2,4.794511898609244e-09,1.625705635888153e-06,0.9999983310699464
3236,17,3,0.03760652244091034,0.003663139417767525,0.958730399608612
3237,17,4,0.0013527784030884506,7.860721962060781e-05,0.9985685348510742
3238,17,5,0.9948310256004332,0.00029888833523727953,0.0048701134510338315
3239,17,6,0.15843741595745087,0.0005343338707461953,0.8410282135009766
3240,17,7,0.916869342327118,0.04949180036783218,0.033638808876276016
3241,17,8,0.9999775886535645,2.9121209887961186e-09,2.238715569546912e-05
3242,17,9,0.32013899087905884,0.4190120100975037,0.2608489990234375
3243,17,10,0.9990956783294678,7.907902244141951e-08,0.0009042182937264444
3244,17,11,0.55442214012146,0.00037989538395777356,0.4451979994773865
3245,17,12,0.9685609936714172,0.010646836832165718,0.020792128518223763
3246,17,13,2.8089084335401753e-13,1.5492508664838314e-10,1.0
3247,17,14,0.2620380222797394,4.062337029608898e-05,0.7379213571548462
3248,17,15,0.004339100793004036,3.2389662063536658e-09,0.9956608414649964
3249,17,16,0.2738783359527588,0.015091609209775925,0.7110300660133362
3250,17,17,1.0,1.1996603710429101e-09,5.7741498693530964e-08
3251,17,18,3.5266598388261627e-06,0.9985336065292358,0.001462796120904386
3252,17,19,0.00013059355842415243,1.3618183402286375e-05,0.9998557567596436
3253,17,20,0.001348851597867906,7.759044092381373e-05,0.9985735416412354
3254,17,21,0.9948309063911438,0.0002989242493640632,0.004870194476097822
3255,17,22,0.15843749046325686,0.0005343338125385344,0.8410281538963318
3256,17,23,0.9168691039085388,0.04949190467596054,0.03363889828324318
3257,17,24,0.9999775886535645,2.912132091026365e-09,2.2387241187971085e-05
3258,17,25,0.3201391398906708,0.4190115034580231,0.26084932684898376
3259,17,26,0.9990956783294678,7.907917165539402e-08,0.0009042196325026454
3260,17,27,0.5544225573539734,0.00037989515112712985,0.44519755244255066
3261,17,28,0.9685611128807068,0.01064683310687542,0.02079210616648197
3262,17,29,2.808897862568993e-13,1.5492508664838314e-10,1.0
3263,17,30,0.2620379626750946,4.062337029608898e-05,0.737921416759491
3264,17,31,0.004339104983955622,3.2389662063536658e-09,0.9956608414649964
3265,17,32,0.27387845516204834,0.015091643668711184,0.7110299468040466
3266,17,33,1.0,1.1996581505968609e-09,5.7741388559406914e-08
3267,17,34,3.5266666600364265e-06,0.9985336065292358,0.0014628010103479028
3268,17,35,0.811228334903717,0.00028561646468006074,0.18848609924316406
3269,17,36,0.1584198772907257,0.0005384742398746312,0.8410416245460509
3270,17,37,0.9168646931648254,0.04949518293142319,0.033640068024396896
3271,17,38,0.9999775886535645,2.912137642141488e-09,2.23871975322254e-05
3272,17,39,0.320139080286026,0.419011652469635,0.26084932684898376
3273,17,40,0.9990956783294678,7.907887322744499e-08,0.0009042182937264444
3274,17,41,0.55442214012146,0.00037989538395777356,0.4451979994773865
3275,17,42,0.9685611128807068,0.010646844282746315,0.02079211361706257
3276,17,43,2.808897862568993e-13,1.5492479521483915e-10,1.0
3277,17,44,0.2620379328727722,4.0623373934067786e-05,0.7379214763641357
3278,17,45,0.0043391031213104725,3.2389662063536658e-09,0.9956608414649964
3279,17,46,0.27387845516204834,0.01509162224829197,0.7110299468040466
3280,17,47,1.0,1.1996649229573109e-09,5.7741608827655007e-08
3281,17,48,3.5266666600364265e-06,0.9985336065292358,0.001462797517888248
3282,17,49,0.021690480411052704,3.253959584981203e-05,0.978277027606964
3283,18,1,0.3112795054912567,0.6175743937492371,0.07114610821008682
3284,18,2,2.2084534066379998e-05,0.0017209972720593214,0.9982568621635436
3285,18,3,0.000868682807777077,0.012865325435996056,0.9862659573554992
3286,18,4,0.006787432823330164,0.05234665051102638,0.9408659338951112
3287,18,5,0.17269618809223175,0.0803259089589119,0.7469778656959534
3288,18,6,0.0015112055698409677,0.08259915560483932,0.9158896803855896
3289,18,7,0.05174585059285164,0.3712022006511688,0.5770518779754639
3290,18,8,0.6830161213874817,0.004084672313183546,0.3128991723060608
3291,18,9,0.2977769672870636,0.3558522164821625,0.3463709056377411
3292,18,10,0.005673305597156286,0.009277564473450184,0.9850490689277648
3293,18,11,0.11515111476182938,0.10088392347097397,0.783964991569519
3294,18,12,0.2529037594795227,0.1260233223438263,0.6210728883743286
3295,18,13,1.3270508247842375e-07,9.584997314959764e-06,0.9999902248382568
3296,18,14,0.043877292424440384,0.03169549256563186,0.9244272708892822
3297,18,15,0.003513595089316368,0.0002303139335708693,0.9962561130523682
3298,18,16,0.02938056364655495,0.05168283730745316,0.918936550617218
3299,18,17,0.0844007134437561,0.016777373850345608,0.8988219499588013
3300,18,18,0.29534274339675903,0.6834766268730164,0.021180620416998863
3301,18,19,0.0003678378707263618,0.0013200623216107488,0.9983121156692504
3302,18,20,0.00693731289356947,0.052614551037549966,0.9404481053352356
3303,18,21,0.17269791662693024,0.08032781630754471,0.7469742298126221
3304,18,22,0.0015112068504095078,0.0825992301106453,0.9158895611763
3305,18,23,0.05174587294459343,0.3712019622325897,0.577052116394043
3306,18,24,0.6830161213874817,0.004084672313183546,0.3128991723060608
3307,18,25,0.2977769374847412,0.3558519780635834,0.3463710844516754
3308,18,26,0.005673311185091735,0.009277572855353355,0.9850490689277648
3309,18,27,0.11515110731124878,0.10088396817445756,0.7839649319648743
3310,18,28,0.25290387868881226,0.1260233223438263,0.6210728287696838
3311,18,29,1.3270508247842375e-07,9.584997314959764e-06,0.9999902248382568
3312,18,30,0.043877273797988885,0.031695514917373664,0.9244272708892822
3313,18,31,0.003513595089316368,0.0002303139335708693,0.9962561130523682
3314,18,32,0.029380589723587036,0.05168281123042106,0.918936550617218
3315,18,33,0.0844007134437561,0.01677740551531315,0.8988219499588013
3316,18,34,0.2953425943851471,0.6834768056869507,0.02118062600493431
3317,18,35,0.19671133160591125,0.025136988610029217,0.7781517505645752
3318,18,36,0.0014970742631703615,0.08325934410095215,0.9152435660362244
3319,18,37,0.05174590274691582,0.3712096810340881,0.5770443677902222
3320,18,38,0.6830160617828369,0.004084677901118994,0.31289929151535034
3321,18,39,0.29777687788009644,0.3558519780635834,0.3463711738586426
3322,18,40,0.005673303734511137,0.009277560748159884,0.9850491881370544
3323,18,41,0.11515111476182938,0.10088389366865158,0.783964991569519
3324,18,42,0.25290387868881226,0.1260232776403427,0.6210728287696838
3325,18,43,1.3270482668303885e-07,9.585006409906782e-06,0.9999902248382568
3326,18,44,0.04387728124856949,0.031695477664470666,0.9244272708892822
3327,18,45,0.0035135901998728514,0.00023031437012832606,0.9962561130523682
3328,18,46,0.02938055992126465,0.05168281868100166,0.9189366698265076
3329,18,47,0.08440086245536804,0.016777388751506802,0.8988217115402222
3330,18,48,0.2953424453735352,0.683476984500885,0.02118061669170856
3331,18,49,0.006962954998016357,0.13669811189174652,0.8563389182090759
3332,19,1,0.9678201079368592,0.03057845495641232,0.001601424184627831
3333,19,2,0.2939538061618805,0.0016618232475593686,0.7043843865394592
3334,19,3,0.9996029734611512,0.00039606308564543724,9.067464930012648e-07
3335,19,4,0.08400163054466248,0.0006338461535051465,0.9153645038604736
3336,19,5,0.7405325174331665,0.15494276583194733,0.10452476143836976
3337,19,6,0.002245607553049922,0.013239537365734577,0.9845148324966432
3338,19,7,0.009232128970324991,0.9384300112724304,0.052337851375341415
3339,19,8,0.8397672176361084,2.80147764897265e-06,0.16022993624210358
3340,19,9,0.9905624985694884,0.00533756660297513,0.00410003075376153
3341,19,10,0.3200002014636993,0.012904358096420765,0.6670954823493958
3342,19,11,0.6674880981445312,0.00035021800431422884,0.3321617245674133
3343,19,12,0.9970076680183412,0.00014301658666227013,0.002849317854270339
3344,19,13,1.8228729459224272e-05,8.354647434316576e-06,0.9999734163284302
3345,19,14,0.8003098964691162,4.892041260973201e-07,0.1996896415948868
3346,19,15,0.874205470085144,0.00032640990684740245,0.1254681497812271
3347,19,16,0.8752864599227905,0.11881667375564575,0.005896947812289
3348,19,17,0.9837865233421326,0.008596967905759811,0.007616509683430196
3349,19,18,0.00010973446478601544,0.999822437763214,6.786085577914491e-05
3350,19,19,0.9998660087585448,0.00010698358528316021,2.6915260605164804e-05
3351,19,20,0.0834304541349411,0.0006166514358483255,0.9159528613090516
3352,19,21,0.7404874563217163,0.1549794375896454,0.10453300178050996
3353,19,22,0.0022456056904047728,0.01323950570076704,0.9845148324966432
3354,19,23,0.009232140146195887,0.9384298920631408,0.05233791843056679
3355,19,24,0.839767336845398,2.8014778763463255e-06,0.1602298766374588
3356,19,25,0.9905624985694884,0.00533756660297513,0.004100029356777668
3357,19,26,0.3200001716613769,0.0129043348133564,0.6670955419540405
3358,19,27,0.6674875020980835,0.0003502190229482949,0.3321622908115387
3359,19,28,0.9970076680183412,0.00014301658666227013,0.0028493136633187532
3360,19,29,1.8228711269330233e-05,8.354671081178822e-06,0.9999734163284302
3361,19,30,0.8003100156784058,4.892032734460372e-07,0.1996895372867584
3362,19,31,0.8742052912712097,0.00032640891731716687,0.12546837329864502
3363,19,32,0.8752862811088562,0.11881677061319353,0.005896935239434242
3364,19,33,0.9837865233421326,0.00859692320227623,0.007616499438881873
3365,19,34,0.00010973404278047384,0.999822437763214,6.786072481190786e-05
3366,19,35,0.9516430497169496,0.03649112954735756,0.01186586357653141
3367,19,36,0.0022429300006479025,0.013040412217378616,0.9847166538238524
3368,19,37,0.009230978786945343,0.938432514667511,0.05233648046851158
3369,19,38,0.8397673964500427,2.801478103720001e-06,0.16022978723049164
3370,19,39,0.9905624985694884,0.00533756660297513,0.004100021440535785
3371,19,40,0.3200003206729889,0.012904341332614422,0.6670953631401062
3372,19,41,0.6674873232841492,0.0003502187610138208,0.3321624994277954
3373,19,42,0.9970076680183412,0.00014301658666227013,0.002849316457286477
3374,19,43,1.8228747649118304e-05,8.354671081178822e-06,0.9999734163284302
3375,19,44,0.8003098964691162,4.892027050118486e-07,0.1996896415948868
3376,19,45,0.8742053508758545,0.0003264091210439801,0.1254682093858719
3377,19,46,0.8752861022949219,0.1188170090317726,0.005896945483982563
3378,19,47,0.9837865233421326,0.008596955798566341,0.007616517134010792
3379,19,48,0.00010973425378324464,0.999822437763214,6.786085577914491e-05
3380,19,49,0.8846642971038818,0.004457248374819756,0.11087843030691147
3381,20,1,0.5134588479995728,0.4622402489185333,0.02430097386240959
3382,20,2,0.000554385653231293,0.0005397052736952901,0.9989058971405028
3383,20,3,0.434068500995636,0.01728379912674427,0.5486477017402649
3384,20,4,0.9322719573974608,6.730330426307772e-08,0.0677279680967331
3385,20,5,0.8287374973297119,0.007306004874408245,0.16395647823810575
3386,20,6,0.0016158632934093475,0.00043329910840839153,0.9979508519172668
3387,20,7,0.43887859582901,0.4708379507064819,0.09028341621160507
3388,20,8,0.9845820069313048,3.4585993944347138e-06,0.015414654277265072
3389,20,9,0.8231682777404785,0.1387980878353119,0.038033612072467804
3390,20,10,0.9425625801086426,5.209990376897622e-06,0.05743224173784256
3391,20,11,0.10296735167503357,8.201662421924992e-05,0.8969506621360779
3392,20,12,0.7014638185501099,0.0039907717145979404,0.29454538226127625
3393,20,13,8.973806689027697e-05,4.34845134122952e-07,0.9999098777770996
3394,20,14,0.5700146555900574,2.3330409248956127e-07,0.4299851655960083
3395,20,15,0.5846906304359436,8.248632184404414e-06,0.4153011441230774
3396,20,16,0.5161289572715759,0.03724980354309082,0.44662129878997797
3397,20,17,0.9841683506965636,2.62162066064775e-05,0.015805510804057118
3398,20,18,4.404477658681572e-05,0.9972420930862428,0.00271397945471108
3399,20,19,0.407114714384079,0.010573345236480236,0.5823118686676025
3400,20,20,0.932209849357605,6.604209090710356e-08,0.06779005378484726
3401,20,21,0.8287355303764343,0.007306395098567009,0.16395796835422516
